activity_id,transaction_type_code,currency,total_amount,first_date,last_date
44000-P120664,2,USD,99144151,2011-05-31,2016-06-30
44000-P120664,3,USD,99144151,2012-02-29,2016-05-31
44000-P120664,5,USD,-25103730,2012-02-29,2025-05-31
44000-P120664,6,USD,-35691894,2016-11-30,2025-05-31
44000-P151086,2,USD,53379113,2017-04-30,2022-12-31
44000-P151086,3,USD,53418039,2018-01-31,2022-11-30
44000-P151086,5,USD,-11008866,2018-01-31,2025-03-31
44000-P151086,6,USD,-1214437,2022-09-30,2025-03-31
44000-P122178,2,USD,201000000,2013-03-31,2013-03-31
44000-P122178,3,USD,200999998,2013-07-31,2019-07-31
44000-P122178,5,USD,-49160386,2013-07-31,2025-03-31
44000-P122178,6,USD,-52830399,2019-03-31,2025-03-31
XM-DAC-41122-India-2040/A0/06/300/301,4,USD,24771408,2018-12-31,2025-08-31
XM-DAC-41122-India-2040/A0/06/300/301,3,USD,844229.80,2022-12-31,2023-12-31
XM-DAC-41122-India-2040/A0/06/300/301,11,USD,24241621,2018-12-31,2025-08-31
XM-DAC-41122-India-2040/A0/06/300/301,1,USD,24241621,2018-12-31,2025-08-31
44000-P099751,2,USD,99812326,2010-06-30,2017-02-28
44000-P099751,3,USD,99812328,2010-11-30,2017-02-28
44000-P099751,5,USD,-21556849,2010-11-30,2025-03-31
44000-P099751,6,USD,-39900009,2015-09-30,2025-03-31
44000-P175251,2,USD,750000000,2021-06-30,2021-06-30
44000-P175251,3,USD,750000000,2021-06-30,2021-06-30
44000-P175251,5,USD,-90382500,2021-11-30,2025-05-31
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/002",4,USD,1176386,2023-12-31,2025-07-31
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/002",11,USD,2404486,2023-12-31,2025-08-31
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/002",1,USD,2404486,2023-12-31,2025-08-31
44000-P113949,2,USD,147345105,2011-06-30,2018-04-30
44000-P113949,3,USD,133354208,2012-02-29,2018-03-31
44000-P113949,5,USD,-8996133,2012-05-31,2025-05-31
44000-P113949,6,USD,-24676331,2021-11-30,2025-05-31
XM-DAC-41122-Bangladesh-5070/A0/05/102/001,4,USD,1748636,2017-12-31,2024-12-31
XM-DAC-41122-Bangladesh-5070/A0/05/102/001,11,USD,1638708,2017-12-31,2025-08-31
XM-DAC-41122-Bangladesh-5070/A0/05/102/001,1,USD,1638708,2017-12-31,2022-12-31
44000-P112998,2,USD,59577963,2009-06-30,2015-11-30
44000-P112998,3,USD,60870455,2009-10-31,2015-09-30
CA-3-D001988001,2,CAD,24903863.33,2016-03-04,2016-03-04
CA-3-D001988001,3,CAD,24903863.33,2016-03-15,2020-08-11
CA-3-M013783001,2,CAD,10000000.01,2013-04-01,2013-04-01
CA-3-M013783001,3,CAD,10000000.00,2013-03-28,2013-03-28
XM-DAC-41122-Sierra Leone-3900/A0/08/882/002,4,USD,11480698,2020-12-31,2025-08-31
XM-DAC-41122-Sierra Leone-3900/A0/08/882/002,3,USD,3191238.02,2022-12-31,2025-08-31
XM-DAC-41122-Sierra Leone-3900/A0/08/882/002,11,USD,11039050,2020-12-31,2025-08-31
XM-DAC-41122-Sierra Leone-3900/A0/08/882/002,1,USD,11039050,2020-12-31,2025-08-31
44000-P157055,2,USD,271042885,2017-03-31,2024-11-30
44000-P157055,3,USD,284770200,2017-10-31,2024-09-30
44000-P157055,5,USD,-38196566,2017-10-31,2025-06-30
44000-P113623,2,USD,4923841,2009-06-30,2015-04-30
44000-P113623,3,USD,5130279,2010-04-30,2015-01-31
XM-DAC-41122-Mongolia-2880/A0/06/400/401,4,USD,636412,2023-12-31,2025-08-31
XM-DAC-41122-Mongolia-2880/A0/06/400/401,3,USD,163125.80,2023-12-31,2025-08-31
XM-DAC-41122-Mongolia-2880/A0/06/400/401,11,USD,826571,2023-12-31,2025-08-31
XM-DAC-41122-Mongolia-2880/A0/06/400/401,1,USD,826571,2023-12-31,2025-08-31
44000-P154149,2,USD,71377655,2015-05-31,2024-07-31
44000-P154149,3,USD,71233315,2015-09-30,2024-05-31
44000-P154149,5,USD,-3440394,2016-04-30,2025-04-30
44000-P162022,2,USD,60000000,2017-06-30,2017-06-30
44000-P162022,3,USD,22217172,2017-11-30,2025-01-31
XM-DAC-41122-Bangladesh-5070/A0/06/500/503,4,USD,16596048,2022-12-31,2025-08-31
XM-DAC-41122-Bangladesh-5070/A0/06/500/503,3,USD,394298.53,2022-12-31,2025-08-31
XM-DAC-41122-Bangladesh-5070/A0/06/500/503,11,USD,19942016,2022-12-31,2025-08-31
XM-DAC-41122-Bangladesh-5070/A0/06/500/503,1,USD,19942016,2022-12-31,2025-08-31
XM-DAC-41122-Malaysia-2700/A0/07/881/004,4,USD,1666107,2022-12-31,2025-08-31
XM-DAC-41122-Malaysia-2700/A0/07/881/004,3,USD,604554.39,2022-12-31,2025-08-31
XM-DAC-41122-Malaysia-2700/A0/07/881/004,11,USD,2382060,2022-12-31,2025-08-31
XM-DAC-41122-Malaysia-2700/A0/07/881/004,1,USD,2382060,2022-12-31,2025-08-31
44000-P168259,2,USD,40000000,2019-03-31,2019-03-31
44000-P168259,3,USD,39670774,2019-04-30,2019-04-30
"XM-DAC-41122-Palestine, State of-7050/PC/08/004/002",4,USD,52457083,2018-12-31,2025-07-31
"XM-DAC-41122-Palestine, State of-7050/PC/08/004/002",11,USD,49335812,2018-12-31,2025-08-31
"XM-DAC-41122-Palestine, State of-7050/PC/08/004/002",1,USD,49335812,2018-12-31,2025-08-31
44000-P128258,2,USD,600000000,2014-05-31,2014-05-31
44000-P128258,3,USD,603789088,2014-05-31,2014-05-31
44000-P128258,5,USD,-110675644,2014-10-31,2025-04-30
44000-P128258,6,USD,-104226056,2019-10-31,2025-04-30
44000-P093826,2,USD,96728569,2006-06-30,2013-11-30
44000-P093826,3,USD,104989303,2007-05-31,2013-10-31
44000-P093826,5,USD,-8922463,2007-10-31,2025-05-31
44000-P093826,6,USD,-14179543,2016-10-31,2025-05-31
XM-DAC-41122-Burundi-0610/A0/09/114/001,4,USD,11363710,2019-12-31,2025-06-30
XM-DAC-41122-Burundi-0610/A0/09/114/001,3,USD,1663701.02,2022-12-31,2023-12-31
XM-DAC-41122-Burundi-0610/A0/09/114/001,11,USD,10827306,2019-12-31,2025-08-31
XM-DAC-41122-Burundi-0610/A0/09/114/001,1,USD,10827306,2019-12-31,2025-08-31
XM-DAC-41122-Mongolia-2880/A0/05/100/103,4,USD,3405571,2017-12-31,2024-12-31
XM-DAC-41122-Mongolia-2880/A0/05/100/103,3,USD,329422.04,2022-12-31,2022-12-31
XM-DAC-41122-Mongolia-2880/A0/05/100/103,11,USD,3170241,2017-12-31,2025-08-31
XM-DAC-41122-Mongolia-2880/A0/05/100/103,1,USD,3170241,2017-12-31,2023-12-31
44000-P113844,2,USD,275000000,2012-05-31,2012-05-31
44000-P113844,3,USD,275000001,2013-10-31,2020-06-30
44000-P113844,5,USD,-45508976,2012-12-31,2025-05-31
44000-P113844,6,USD,-182428083,2019-11-30,2025-05-31
XM-DAC-41122-Central African Republic-0750/A0/06/882/001,4,USD,19688354,2023-12-31,2025-08-31
XM-DAC-41122-Central African Republic-0750/A0/06/882/001,3,USD,12697848.27,2023-12-31,2025-08-31
XM-DAC-41122-Central African Republic-0750/A0/06/882/001,11,USD,27625734,2023-12-31,2025-08-31
XM-DAC-41122-Central African Republic-0750/A0/06/882/001,1,USD,27625734,2023-12-31,2025-08-31
44000-P145545,2,USD,19512053,2013-10-31,2023-06-30
44000-P145545,3,USD,17972883,2014-06-30,2023-06-30
44000-P120960,2,USD,84832034,2013-05-31,2020-07-31
44000-P120960,3,USD,80872969,2014-03-31,2020-06-30
44000-P120960,5,USD,-5009061,2014-09-30,2025-03-31
44000-P120960,6,USD,-3013814,2023-09-30,2025-03-31
44000-P081505,2,USD,71000000,2004-06-30,2008-12-31
44000-P081505,3,USD,71000001,2004-12-31,2012-10-31
44000-P081505,5,USD,-11885953,2004-12-31,2025-03-31
44000-P081505,6,USD,-63274708,2009-11-30,2025-03-31
44000-P160223,2,USD,154600000,2017-02-28,2017-02-28
44000-P160223,3,USD,152341963,2018-10-31,2025-08-31
44000-P160223,5,USD,-22709891,2018-10-31,2025-04-30
44000-P160223,6,USD,-7656356,2024-04-30,2025-04-30
44000-P102368,2,USD,167049119,2009-05-31,2024-01-31
44000-P102368,3,USD,167049121,2010-10-31,2023-11-30
44000-P102368,5,USD,-27765514,2010-07-31,2025-05-31
44000-P102368,6,USD,-56289275,2017-11-30,2025-05-31
44000-P124109,2,USD,501769312,2011-04-30,2020-10-31
44000-P124109,3,USD,456034024,2011-12-31,2020-08-31
44000-P124109,5,USD,-28384668,2012-02-29,2025-08-31
44000-P124109,6,USD,-28396043,2021-08-31,2025-08-31
44000-P131324,2,USD,291229777,2015-06-30,2024-03-31
44000-P131324,3,USD,178501758,2016-04-30,2025-08-31
44000-P131324,5,USD,-11027646,2016-09-30,2025-07-31
44000-P131324,6,USD,-27730526,2020-09-30,2025-07-31
44000-P117745,2,USD,100000000,2010-12-31,2010-12-31
44000-P117745,3,USD,100000001,2012-09-30,2018-05-31
44000-P117745,5,USD,-23462514,2012-09-30,2025-07-31
44000-P117745,6,USD,-36817936,2018-01-31,2025-07-31
44000-P170558,2,USD,13495702,2019-12-31,2023-01-31
44000-P170558,3,USD,13896691,2020-02-29,2020-02-29
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/004,4,USD,1221091,2024-12-31,2025-08-31
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/004,3,USD,340984.08,2024-12-31,2025-08-31
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/004,11,USD,1486304,2024-12-31,2025-08-31
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/004,1,USD,1486304,2024-12-31,2025-08-31
44000-P166732,2,USD,382000000,2019-06-30,2019-06-30
44000-P166732,3,USD,114536635,2020-01-31,2025-08-31
44000-P166732,5,USD,-8283602,2020-01-31,2025-03-31
44000-P173830,2,USD,352500000,2021-06-30,2021-06-30
44000-P173830,3,USD,127005876,2022-03-31,2025-08-31
44000-P173830,5,USD,-441372,2022-06-30,2025-07-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/007,4,USD,2392619,2023-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/007,3,USD,1039683.15,2023-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/007,11,USD,3248525,2023-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/007,1,USD,3248525,2023-12-31,2025-08-31
44000-P155038,2,USD,129504822,2017-05-31,2022-12-31
44000-P155038,3,USD,129504819,2017-12-31,2022-11-30
44000-P155038,5,USD,-28006337,2017-12-31,2025-08-31
44000-P155038,6,USD,-32232222,2022-08-31,2025-08-31
XM-DAC-41122-Eritrea-1420/A0/06/001/005,4,USD,5832940,2017-12-31,2024-12-31
XM-DAC-41122-Eritrea-1420/A0/06/001/005,11,USD,5633107,2017-12-31,2025-08-31
XM-DAC-41122-Eritrea-1420/A0/06/001/005,1,USD,5633107,2017-12-31,2021-12-31
44000-P128393,2,USD,31966470,2014-04-30,2024-04-30
44000-P128393,3,USD,30602362,2014-08-31,2024-01-31
44000-P128393,5,USD,-1136393,2016-04-30,2025-08-31
44000-P128393,6,USD,-2119210,2021-10-31,2025-08-31
XM-DAC-41122-Sudan-4020/A0/07/882/002,4,USD,77370722,2018-12-31,2025-08-31
XM-DAC-41122-Sudan-4020/A0/07/882/002,3,USD,26791524.38,2022-12-31,2025-08-31
XM-DAC-41122-Sudan-4020/A0/07/882/002,11,USD,97370551,2018-12-31,2025-08-31
XM-DAC-41122-Sudan-4020/A0/07/882/002,1,USD,97370551,2018-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/884/004,4,USD,5374843,2018-12-31,2025-01-31
XM-DAC-41122-Burkina Faso-4590/A0/05/884/004,3,USD,412961.00,2022-12-31,2022-12-31
XM-DAC-41122-Burkina Faso-4590/A0/05/884/004,11,USD,5143289,2018-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/884/004,1,USD,5143289,2018-12-31,2025-08-31
44000-P158622,2,USD,128000000,2018-06-30,2024-06-30
44000-P158622,3,USD,64814853,2018-11-30,2025-07-31
44000-P158622,5,USD,-11095947,2018-11-30,2025-07-31
44000-P158622,6,USD,-1259187,2025-07-31,2025-07-31
XI-BRIDGE-6385676864-5398,3,USD,13945658,2018-09-15,2023-03-23
XI-BRIDGE-6385676864-5398,2,USD,7387614,2015-03-10,2015-03-10
XM-DAC-41122-Philippines-3420/A0/06/001/004,4,USD,11862856,2019-12-31,2025-08-31
XM-DAC-41122-Philippines-3420/A0/06/001/004,3,USD,4015920.66,2022-12-31,2024-12-31
XM-DAC-41122-Philippines-3420/A0/06/001/004,11,USD,11776773,2019-12-31,2025-08-31
XM-DAC-41122-Philippines-3420/A0/06/001/004,1,USD,11776773,2019-12-31,2025-08-31
44000-P113099,2,USD,83584695,2009-04-30,2017-12-31
44000-P113099,3,USD,84018927,2009-08-31,2017-10-31
44000-P113099,5,USD,-1256379,2015-08-31,2025-07-31
44000-P113099,6,USD,-513484,2024-07-31,2025-07-31
44000-P143408,2,USD,43351261,2014-03-31,2021-10-31
44000-P143408,3,USD,41433057,2014-08-31,2021-09-30
44000-P143408,5,USD,-755474,2018-08-31,2025-08-31
44000-P156900,2,USD,11860249,2016-07-31,2022-09-30
44000-P156900,3,USD,12099331,2017-03-31,2022-07-31
44000-P156900,5,USD,-886748,2017-05-31,2025-05-31
44000-P156900,6,USD,-1801478,2021-11-30,2025-05-31
44000-P118410,2,USD,299606722,2010-05-31,2016-10-31
44000-P118410,3,USD,299606722,2010-11-30,2016-07-31
44000-P118410,5,USD,-79928080,2010-11-30,2025-03-31
44000-P118410,6,USD,-85567680,2020-09-30,2025-03-31
44000-P160359,2,USD,131800000,2017-03-31,2018-03-31
44000-P160359,3,USD,131800001,2017-05-31,2023-06-30
44000-P160359,5,USD,-28538071,2017-05-31,2025-05-31
44000-P160359,6,USD,-5405400,2022-05-31,2025-05-31
44000-P147760,2,USD,55113937,2015-03-31,2022-03-31
44000-P147760,3,USD,54527786,2016-06-30,2021-11-30
44000-P147760,5,USD,-4118632,2015-09-30,2021-10-31
44000-P147760,6,USD,-9596192,2020-04-30,2021-10-31
44000-P168185,2,USD,385000000,2020-06-30,2020-06-30
44000-P168185,3,USD,199905628,2021-01-31,2025-08-31
44000-P168185,5,USD,-668869,2022-09-30,2025-03-31
XM-DAC-41122-Niger-3180/A0/08/883/001,4,USD,11004009,2022-12-31,2025-08-31
XM-DAC-41122-Niger-3180/A0/08/883/001,3,USD,208650.57,2023-12-31,2025-08-31
XM-DAC-41122-Niger-3180/A0/08/883/001,11,USD,25368612,2023-12-31,2025-08-31
XM-DAC-41122-Niger-3180/A0/08/883/001,1,USD,25368612,2023-12-31,2025-08-31
XM-DAC-41122-Zambia-4980/A0/06/300/001,4,USD,1420843,2023-12-31,2025-08-31
XM-DAC-41122-Zambia-4980/A0/06/300/001,3,USD,387312.73,2023-12-31,2025-08-31
XM-DAC-41122-Zambia-4980/A0/06/300/001,11,USD,3041596,2023-12-31,2025-08-31
XM-DAC-41122-Zambia-4980/A0/06/300/001,1,USD,3041596,2023-12-31,2025-08-31
44000-P094311,2,USD,99554971,2008-03-31,2016-09-30
44000-P094311,3,USD,99554969,2009-11-30,2016-07-31
44000-P094311,5,USD,-17342619,2009-11-30,2025-05-31
44000-P094311,6,USD,-45108770,2013-05-31,2025-05-31
44000-P129992,2,USD,100800000,2014-05-31,2024-12-31
44000-P129992,3,USD,97620051,2014-09-30,2025-02-28
44000-P129992,5,USD,-1677097,2015-02-28,2025-08-31
44000-P129992,6,USD,-438061,2024-08-31,2025-08-31
XM-DAC-41122-Republic of Mozambique-6890/A0/06/700/003,4,USD,2301917,2017-12-31,2022-12-31
XM-DAC-41122-Republic of Mozambique-6890/A0/06/700/003,11,USD,2297076,2017-12-31,2025-08-31
XM-DAC-41122-Republic of Mozambique-6890/A0/06/700/003,1,USD,2297076,2017-12-31,2024-12-31
44000-P164047,2,USD,150000000,2019-12-31,2019-12-31
44000-P164047,3,USD,147449741,2021-02-28,2024-05-31
44000-P164047,5,USD,-16817334,2020-07-31,2025-03-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/001,4,USD,13290204,2018-12-31,2025-01-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/001,3,USD,10442.47,2022-12-31,2022-12-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/001,11,USD,12780642,2018-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/001,1,USD,12780642,2018-12-31,2025-08-31
44000-P163328,2,USD,82000000,2020-03-31,2020-03-31
44000-P163328,3,USD,49866489,2020-10-31,2025-07-31
44000-P163328,5,USD,-5412984,2020-10-31,2025-06-30
44000-P163328,6,USD,-1941732,2025-06-30,2025-06-30
44000-P130824,2,USD,1800000,2012-11-30,2012-11-30
44000-P130824,3,USD,1820580,2013-02-28,2013-02-28
US-EIN-45-2796201-0068,11,GBP,2200305,2018-08-01,2019-11-13
US-EIN-45-2796201-0068,1,GBP,1426311.30,2018-12-27,2020-02-13
US-EIN-45-2796201-0068,2,GBP,630297.30,2018-08-01,2020-06-30
US-EIN-45-2796201-0068,4,GBP,897893.79,2018-09-30,2020-06-30
US-EIN-45-2796201-0068,3,GBP,485094.46,2018-09-30,2020-06-30
XM-DAC-41122-Brazil-0540/A0/07/004/004,4,USD,1216890,2024-12-31,2025-08-31
XM-DAC-41122-Brazil-0540/A0/07/004/004,3,USD,385348.99,2024-12-31,2025-08-31
XM-DAC-41122-Brazil-0540/A0/07/004/004,11,USD,1754856,2024-12-31,2025-08-31
XM-DAC-41122-Brazil-0540/A0/07/004/004,1,USD,1754856,2024-12-31,2025-08-31
44000-P118979,2,USD,98620814,2012-05-31,2019-10-31
44000-P118979,3,USD,90390619,2013-01-31,2019-09-30
44000-P118979,5,USD,-13040106,2013-05-31,2025-05-31
44000-P118979,6,USD,-34288365,2017-11-30,2025-05-31
XM-DAC-41122-Myanmar-0600/A0/05/202/004,4,USD,9261592,2018-12-31,2025-08-31
XM-DAC-41122-Myanmar-0600/A0/05/202/004,11,USD,12663578,2018-12-31,2025-08-31
XM-DAC-41122-Myanmar-0600/A0/05/202/004,1,USD,12663578,2018-12-31,2025-08-31
44000-P145566,2,USD,85194371,2015-04-30,2025-08-31
44000-P145566,3,USD,82127595,2016-03-31,2025-03-31
44000-P145566,5,USD,-2719045,2016-06-30,2025-06-30
44000-P145566,6,USD,-9339047,2021-06-30,2025-06-30
44000-P099357,2,USD,7506018,2009-12-31,2017-11-30
44000-P099357,3,USD,7379061,2010-04-30,2017-06-30
44000-P129847,2,USD,75931690,2013-03-31,2023-09-30
44000-P129847,3,USD,71123371,2013-10-31,2023-08-31
44000-P129847,5,USD,-2639580,2014-02-28,2025-03-31
44000-P129847,6,USD,-1729247,2023-09-30,2025-03-31
CA-3-A035580001,2,CAD,1000000.01,2013-07-11,2013-07-11
CA-3-A035580001,3,CAD,1000000.00,2013-07-26,2014-10-08
CA-3-S063317PRG,2,CAD,27500000.00,2006-12-22,2006-12-22
CA-3-S063317PRG,3,CAD,27500000.00,2007-02-01,2013-03-31
CA-3-A032710001,2,CAD,500000.00,2005-05-16,2005-05-16
CA-3-A032710001,3,CAD,500000.00,2006-02-09,2008-11-17
CA-3-A032909003,2,CAD,232207.51,2005-07-08,2005-07-08
CA-3-A032909003,3,CAD,98903.31,2010-01-15,2010-11-25
XM-DAC-41122-India-2040/A0/06/300/302,4,USD,14102666,2018-12-31,2024-12-31
XM-DAC-41122-India-2040/A0/06/300/302,3,USD,744660.43,2022-12-31,2022-12-31
XM-DAC-41122-India-2040/A0/06/300/302,11,USD,13704613,2018-12-31,2025-08-31
XM-DAC-41122-India-2040/A0/06/300/302,1,USD,13704613,2018-12-31,2025-08-31
44000-P171449,2,USD,150000000,2020-12-31,2024-02-29
44000-P171449,3,USD,35257778,2021-03-31,2025-06-30
44000-P130637,2,USD,430000000,2014-07-31,2018-06-30
44000-P130637,3,USD,361139878,2015-06-30,2024-12-31
44000-P130637,5,USD,-30720654,2015-06-30,2025-07-31
44000-P130637,6,USD,-58278488,2021-01-31,2025-07-31
44000-P127411,2,USD,15500000,2014-04-30,2014-04-30
44000-P127411,3,USD,15565514,2014-07-31,2014-07-31
44000-P127411,5,USD,-1136768,2014-12-31,2025-06-30
44000-P127411,6,USD,-403311,2024-06-30,2025-06-30
44000-P071296,2,USD,626116,2005-06-30,2016-11-30
44000-P071296,3,USD,40378052,2006-01-31,2016-12-31
44000-P071296,5,USD,-10917825,2006-01-31,2025-05-31
44000-P071296,6,USD,-36374146,2010-11-30,2025-05-31
XM-DAC-41122-Nigeria-3210/A0/07/002/002,4,USD,10722730,2023-12-31,2025-08-31
XM-DAC-41122-Nigeria-3210/A0/07/002/002,3,USD,1335514.14,2023-12-31,2025-08-31
XM-DAC-41122-Nigeria-3210/A0/07/002/002,11,USD,14670303,2023-12-31,2025-08-31
XM-DAC-41122-Nigeria-3210/A0/07/002/002,1,USD,14670303,2023-12-31,2025-08-31
XM-DAC-41122-South Sudan-4040/A0/04/003/004,4,USD,1848503,2023-12-31,2025-08-31
XM-DAC-41122-South Sudan-4040/A0/04/003/004,3,USD,559839.76,2023-12-31,2024-12-31
XM-DAC-41122-South Sudan-4040/A0/04/003/004,11,USD,6885183,2023-12-31,2025-08-31
XM-DAC-41122-South Sudan-4040/A0/04/003/004,1,USD,6885183,2023-12-31,2025-08-31
XM-DAC-41122-Ghana-1620/A0/05/804/013,4,USD,2946021,2018-12-31,2025-01-31
XM-DAC-41122-Ghana-1620/A0/05/804/013,3,USD,1647450.49,2022-12-31,2022-12-31
XM-DAC-41122-Ghana-1620/A0/05/804/013,11,USD,2768764,2018-12-31,2025-08-31
XM-DAC-41122-Ghana-1620/A0/05/804/013,1,USD,2768764,2018-12-31,2023-12-31
44000-P143596,2,USD,224984665,2014-06-30,2023-03-31
44000-P143596,3,USD,199299495,2015-04-30,2022-12-31
44000-P143596,5,USD,-21299856,2015-12-31,2025-06-30
44000-P143596,6,USD,-68101123,2019-12-31,2025-06-30
44000-P127723,2,USD,265092779,2013-06-30,2021-08-31
44000-P127723,3,USD,265092778,2014-01-31,2021-07-31
44000-P127723,5,USD,-66240833,2014-01-31,2025-06-30
44000-P127723,6,USD,-76432641,2018-06-30,2025-06-30
XM-DAC-41122-Ukraine-4410/A0/05/888/002,4,USD,3918703,2023-12-31,2025-07-31
XM-DAC-41122-Ukraine-4410/A0/05/888/002,3,USD,1110482.80,2023-12-31,2024-12-31
XM-DAC-41122-Ukraine-4410/A0/05/888/002,11,USD,3641449,2023-12-31,2025-08-31
XM-DAC-41122-Ukraine-4410/A0/05/888/002,1,USD,3641449,2023-12-31,2025-08-31
XM-DAC-41122-Ukraine-4410/A0/05/891/002,4,USD,13927446,2023-12-31,2025-07-31
XM-DAC-41122-Ukraine-4410/A0/05/891/002,3,USD,2605364.75,2023-12-31,2024-12-31
XM-DAC-41122-Ukraine-4410/A0/05/891/002,11,USD,12951957,2023-12-31,2025-08-31
XM-DAC-41122-Ukraine-4410/A0/05/891/002,1,USD,12951957,2023-12-31,2025-08-31
44000-P096174,2,USD,49999854,2007-06-30,2015-06-30
44000-P096174,3,USD,49999851,2008-02-29,2015-05-31
44000-P096174,5,USD,-15375778,2008-05-31,2025-05-31
44000-P096174,6,USD,-41699880,2015-11-30,2025-05-31
CA-3-D003995001,2,CAD,5860257.90,2018-05-02,2018-05-02
CA-3-D003995001,3,CAD,5855000.00,2018-07-30,2023-12-15
44000-P104456,2,USD,40564462,2008-06-30,2020-03-31
44000-P104456,3,USD,33622150,2009-03-31,2020-02-29
44000-P104456,5,USD,-2434342,2009-08-31,2025-03-31
44000-P104456,6,USD,-4583095,2018-08-31,2025-03-31
44000-P160005,2,USD,92000000,2019-06-30,2021-09-30
44000-P160005,3,USD,19510722,2021-10-31,2025-08-31
44000-P160005,5,USD,-1752474,2021-10-31,2025-03-31
44000-P167382,2,USD,142800000,2020-01-31,2024-06-30
44000-P167382,3,USD,57138457,2020-03-31,2025-08-31
44000-P167382,5,USD,-109228,2020-06-30,2025-06-30
44000-P055120,2,USD,328996882,2010-05-31,2018-03-31
44000-P055120,3,USD,320608145,2011-01-31,2017-10-31
44000-P055120,5,USD,-24923828,2011-05-31,2025-04-30
44000-P055120,6,USD,-28020615,2020-10-31,2025-04-30
44000-P148853,2,USD,500000000,2015-06-30,2015-06-30
44000-P148853,3,USD,497252770,2016-02-29,2025-06-30
44000-P148853,5,USD,-14520475,2016-05-31,2025-05-31
44000-P148853,6,USD,-60648004,2021-11-30,2025-05-31
XM-DAC-41122-Myanmar-0600/A0/05/202/005,4,USD,61393811,2018-12-31,2025-08-31
XM-DAC-41122-Myanmar-0600/A0/05/202/005,3,USD,455753.07,2025-08-31,2025-08-31
XM-DAC-41122-Myanmar-0600/A0/05/202/005,11,USD,75072644,2018-12-31,2025-08-31
XM-DAC-41122-Myanmar-0600/A0/05/202/005,1,USD,75072644,2018-12-31,2025-08-31
XM-DAC-41122-Ethiopia-1410/A0/06/003/004,4,USD,26577962,2016-12-31,2025-08-31
XM-DAC-41122-Ethiopia-1410/A0/06/003/004,11,USD,24785946,2016-12-31,2025-08-31
XM-DAC-41122-Ethiopia-1410/A0/06/003/004,1,USD,24785946,2016-12-31,2025-08-31
44000-P152822,2,USD,329999867,2016-05-31,2024-03-31
44000-P152822,3,USD,329209862,2016-11-30,2024-10-31
44000-P152822,5,USD,-7690270,2017-04-30,2025-05-31
44000-P152822,6,USD,-15802140,2021-09-30,2025-05-31
XM-DAC-41122-Armenia-0260/A0/06/883/004,4,USD,1883121,2021-12-31,2025-08-31
XM-DAC-41122-Armenia-0260/A0/06/883/004,3,USD,998083.49,2022-12-31,2025-08-31
XM-DAC-41122-Armenia-0260/A0/06/883/004,11,USD,2870093,2021-12-31,2025-08-31
XM-DAC-41122-Armenia-0260/A0/06/883/004,1,USD,2870093,2021-12-31,2025-08-31
44000-P125943,2,USD,500000000,2011-09-30,2011-09-30
44000-P125943,3,USD,500000000,2011-12-31,2011-12-31
44000-P125943,5,USD,-153378844,2011-12-31,2025-04-30
44000-P125943,6,USD,-116550000,2022-04-30,2025-04-30
44000-P154778,2,USD,67140000,2016-09-30,2024-01-31
44000-P154778,3,USD,57193575,2017-02-28,2025-08-31
44000-P154778,5,USD,-631987,2018-09-30,2025-03-31
