activity_id,default_finance_type_code
XM-DAC-41122-Ghana-1620/A0/06/804/014,110
XM-DAC-41122-Ghana-1620/A0/06/804/015,110
XM-DAC-41122-Guatemala-1680/A0/06/101/001,110
XM-DAC-41122-Guatemala-1680/A0/06/104/003,110
XM-DAC-41122-Guatemala-1680/A0/07/104/001,110
XM-DAC-41122-Guatemala-1680/A0/07/104/002,110
XM-DAC-41122-Guinea Bissau-6850/A0/04/881/003,110
XM-DAC-41122-Guinea Bissau-6850/A0/04/883/002,110
XM-DAC-41122-Guinea Bissau-6850/A0/04/883/003,110
XM-DAC-41122-Guinea Bissau-6850/A0/04/884/002,110
XM-DAC-41122-Guinea Bissau-6850/A0/05/100/004,110
XM-DAC-41122-Guinea Bissau-6850/A0/05/200/003,110
XM-DAC-41122-Guinea-1770/A0/05/701/001,110
XM-DAC-41122-Guinea-1770/A0/05/701/004,110
XM-DAC-41122-Guinea-1770/A0/05/701/005,110
XM-DAC-41122-Guinea-1770/A0/06/701/004,110
XM-DAC-41122-Guyana-1800/A0/06/002/002,110
XM-DAC-41122-Guyana-1800/A0/06/002/005,110
XM-DAC-41122-Guyana-1800/A0/06/881/001,110
XM-DAC-41122-Guyana-1800/A0/06/881/003,110
XM-DAC-41122-Guyana-1800/A0/07/882/006,110
XM-DAC-41122-Guyana-1800/A0/07/884/001,110
XM-DAC-41122-Guyana-1800/A0/07/884/002,110
XM-DAC-41122-Guyana-1800/A0/07/884/003,110
XM-DAC-41122-Guyana-1800/A0/07/884/004,110
XM-DAC-41122-Guyana-1800/A0/07/884/005,110
XM-DAC-41122-Guyana-1800/A0/07/884/006,110
XM-DAC-41122-Haiti-1830/A0/08/503/001,110
XM-DAC-41122-Haiti-1830/A0/08/503/002,110
XM-DAC-41122-Haiti-1830/A0/08/503/003,110
XM-DAC-41122-Haiti-1830/A0/08/503/004,110
XM-DAC-41122-Haiti-1830/A0/08/503/005,110
XM-DAC-41122-Haiti-1830/A0/08/504/004,110
XM-DAC-41122-Haiti-1830/A0/09/502/005,110
XM-DAC-41122-Haiti-1830/A0/09/504/001,110
XM-DAC-41122-Haiti-1830/A0/09/504/002,110
XM-DAC-41122-Haiti-1830/A0/09/504/003,110
XM-DAC-41122-Haiti-1830/A0/09/504/004,110
XM-DAC-41122-Honduras-1860/A0/06/882/002,110
XM-DAC-41122-Honduras-1860/A0/06/882/005,110
XM-DAC-41122-Honduras-1860/A0/07/882/001,110
XM-DAC-41122-Honduras-1860/A0/07/882/002,110
XM-DAC-41122-Honduras-1860/A0/07/882/003,110
XM-DAC-41122-Honduras-1860/A0/07/883/001,110
XM-DAC-41122-India-2040/A0/06/300/301,110
XM-DAC-41122-India-2040/A0/06/300/302,110
XM-DAC-41122-India-2040/A0/06/300/303,110
XM-DAC-41122-India-2040/A0/06/300/304,110
XM-DAC-41122-India-2040/A0/06/300/305,110
XM-DAC-41122-India-2040/A0/06/500/501,110
XM-DAC-41122-India-2040/A0/06/500/506,110
XM-DAC-41122-India-2040/A0/06/600/603,110
XM-DAC-41122-India-2040/A0/07/100/103,110
XM-DAC-41122-India-2040/A0/07/200/201,110
XM-DAC-41122-India-2040/A0/07/300/301,110
XM-DAC-41122-India-2040/A0/07/500/501,110
XM-DAC-41122-India-2040/A0/07/500/502,110
XM-DAC-41122-India-2040/A0/07/500/503,110
XM-DAC-41122-India-2040/A0/07/500/504,110
XM-DAC-41122-India-2040/A0/07/500/505,110
XM-DAC-41122-Indonesia-2070/A0/05/001/002,110
XM-DAC-41122-Indonesia-2070/A0/05/001/003,110
XM-DAC-41122-Indonesia-2070/A0/05/006/001,110
XM-DAC-41122-Indonesia-2070/A0/05/006/002,110
XM-DAC-41122-Indonesia-2070/A0/05/006/003,110
XM-DAC-41122-Indonesia-2070/A0/06/002/001,110
XM-DAC-41122-Indonesia-2070/A0/06/002/002,110
XM-DAC-41122-Indonesia-2070/A0/06/002/004,110
XM-DAC-41122-Indonesia-2070/A0/06/004/005,110
XM-DAC-41122-Indonesia-2070/A0/06/006/002,110
XM-DAC-41122-Iran-2100/A0/06/002/003,110
XM-DAC-41122-Iran-2100/A0/07/881/006,110
XM-DAC-41122-Iran-2100/A0/07/882/002,110
XM-DAC-41122-Iraq-2130/A0/08/002/001,110
XM-DAC-41122-Iraq-2130/A0/08/002/002,110
XM-DAC-41122-Iraq-2130/A0/08/002/003,110
XM-DAC-41122-Iraq-2130/A0/08/002/004,110
XM-DAC-41122-Iraq-2130/A0/08/002/005,110
XM-DAC-41122-Iraq-2130/A0/09/881/004,110
XM-DAC-41122-Iraq-2130/A0/09/882/001,110
XM-DAC-41122-Iraq-2130/A0/09/882/002,110
XM-DAC-41122-Iraq-2130/A0/09/882/003,110
XM-DAC-41122-Iraq-2130/A0/10/004/001,110
XM-DAC-41122-Iraq-2130/A0/10/004/002,110
XM-DAC-41122-Iraq-2130/A0/10/004/003,110
XM-DAC-41122-Jamaica-2280/A0/05/883/003,110
XM-DAC-41122-Jamaica-2280/A0/06/882/002,110
XM-DAC-41122-Jamaica-2280/A0/06/885/001,110
XM-DAC-41122-Jamaica-2280/A0/06/885/002,110
XM-DAC-41122-Jordan-2340/A0/05/882/005,110
XM-DAC-41122-Jordan-2340/A0/05/885/001,110
XM-DAC-41122-Jordan-2340/A0/05/885/002,110
XM-DAC-41122-Jordan-2340/A0/05/885/003,110
XM-DAC-41122-Jordan-2340/A0/05/885/005,110
XM-DAC-41122-Jordan-2340/A0/06/885/002,110
XM-DAC-41122-Jordan-2340/A0/06/885/003,110
XM-DAC-41122-Jordan-2340/A0/06/885/004,110
XM-DAC-41122-Jordan-2340/PC/09/004/001,110
XM-DAC-41122-Jordan-2340/PC/09/005/002,110
XM-DAC-41122-Kazakhstan-2390/A0/06/881/003,110
XM-DAC-41122-Kazakhstan-2390/A0/06/882/002,110
XM-DAC-41122-Kenya-2400/A0/06/001/001,110
XM-DAC-41122-Kenya-2400/A0/06/001/002,110
XM-DAC-41122-Kenya-2400/A0/06/001/003,110
XM-DAC-41122-Kenya-2400/A0/06/001/004,110
XM-DAC-41122-Kenya-2400/A0/06/001/005,110
XM-DAC-41122-Kenya-2400/A0/06/002/002,110
XM-DAC-41122-Kenya-2400/A0/06/002/003,110
XM-DAC-41122-Kenya-2400/A0/06/002/004,110
XM-DAC-41122-Kenya-2400/A0/06/002/005,110
XM-DAC-41122-Kenya-2400/A0/07/001/007,110
XM-DAC-41122-Kenya-2400/A0/07/001/008,110
XM-DAC-41122-Kenya-2400/A0/07/001/009,110
XM-DAC-41122-Kenya-2400/A0/07/001/012,110
XM-DAC-41122-Kenya-2400/A0/07/002/003,110
XM-DAC-41122-Kosovo (UN SC resolution 1244)-8971/A0/06/002/001,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/05/500/002,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/06/300/001,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/06/300/002,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/06/500/001,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/06/500/002,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/06/500/003,110
XM-DAC-41122-Lao People's Dem Rep.-2460/A0/06/500/004,110
XM-DAC-41122-Lebanon-2490/A0/07/201/001,110
XM-DAC-41122-Lebanon-2490/A0/07/201/002,110
XM-DAC-41122-Lebanon-2490/A0/07/201/003,110
XM-DAC-41122-Lebanon-2490/A0/07/201/007,110
XM-DAC-41122-Lebanon-2490/A0/07/201/020,110
XM-DAC-41122-Lebanon-2490/A0/07/201/090,110
XM-DAC-41122-Lebanon-2490/A0/08/304/003,110
XM-DAC-41122-Lebanon-2490/A0/08/304/090,110
XM-DAC-41122-Lebanon-2490/PC/08/804/001,110
XM-DAC-41122-Lesotho-2520/A0/05/881/002,110
XM-DAC-41122-Lesotho-2520/A0/05/882/002,110
XM-DAC-41122-Lesotho-2520/A0/06/881/006,110
XM-DAC-41122-Lesotho-2520/A0/06/882/004,110
XM-DAC-41122-Liberia-2550/A0/08/803/001,110
XM-DAC-41122-Liberia-2550/A0/08/803/002,110
XM-DAC-41122-Liberia-2550/A0/08/803/003,110
XM-DAC-41122-Liberia-2550/A0/09/882/002,110
XM-DAC-41122-Liberia-2550/A0/09/882/003,110
XM-DAC-41122-Liberia-2550/A0/09/885/001,110
XM-DAC-41122-Liberia-2550/A0/09/885/002,110
XM-DAC-41122-Liberia-2550/A0/09/885/003,110
XM-DAC-41122-Liberia-2550/A0/09/885/004,110
XM-DAC-41122-Libya-2580/A0/03/881/001,110
XM-DAC-41122-Libya-2580/A0/03/881/007,110
XM-DAC-41122-Libya-2580/A0/04/884/001,110
XM-DAC-41122-Libya-2580/A0/04/884/002,110
XM-DAC-41122-Madagascar-2670/A0/06/200/101,110
XM-DAC-41122-Madagascar-2670/A0/06/200/102,110
XM-DAC-41122-Madagascar-2670/A0/06/200/104,110
XM-DAC-41122-Madagascar-2670/A0/06/200/105,110
XM-DAC-41122-Madagascar-2670/A0/06/700/302,110
XM-DAC-41122-Madagascar-2670/A0/06/900/101,110
XM-DAC-41122-Madagascar-2670/A0/06/900/102,110
XM-DAC-41122-Madagascar-2670/A0/06/900/103,110
XM-DAC-41122-Madagascar-2670/A0/07/802/001,110
XM-DAC-41122-Madagascar-2670/A0/07/802/002,110
XM-DAC-41122-Madagascar-2670/A0/07/802/003,110
XM-DAC-41122-Madagascar-2670/A0/08/802/001,110
XM-DAC-41122-Madagascar-2670/A0/08/802/002,110
XM-DAC-41122-Madagascar-2670/A0/08/802/003,110
XM-DAC-41122-Malawi-2690/A0/06/021/002,110
XM-DAC-41122-Malawi-2690/A0/06/022/001,110
XM-DAC-41122-Malawi-2690/A0/06/022/002,110
XM-DAC-41122-Malawi-2690/A0/06/022/004,110
XM-DAC-41122-Malawi-2690/A0/06/022/006,110
XM-DAC-41122-Malawi-2690/A0/06/022/007,110
XM-DAC-41122-Malawi-2690/A0/06/023/003,110
XM-DAC-41122-Malawi-2690/A0/07/881/001,110
XM-DAC-41122-Malawi-2690/A0/07/882/001,110
XM-DAC-41122-Malaysia-2700/A0/06/881/004,110
XM-DAC-41122-Malaysia-2700/A0/07/881/004,110
XM-DAC-41122-Maldives-2740/A0/06/881/003,110
XM-DAC-41122-Maldives-2740/A0/06/881/007,110
XM-DAC-41122-Maldives-2740/A0/06/882/003,110
XM-DAC-41122-Maldives-2740/A0/07/882/001,110
XM-DAC-41122-Maldives-2740/A0/07/883/003,110
XM-DAC-41122-Mali-2760/A0/04/003/002,110
XM-DAC-41122-Mali-2760/A0/04/003/003,110
XM-DAC-41122-Mali-2760/A0/05/001/001,110
XM-DAC-41122-Mali-2760/A0/05/001/003,110
XM-DAC-41122-Mali-2760/A0/05/001/004,110
XM-DAC-41122-Mali-2760/A0/05/002/001,110
XM-DAC-41122-Mali-2760/A0/05/003/003,110
XM-DAC-41122-Mali-2760/A0/05/004/003,110
XM-DAC-41122-Mauritania-2820/A0/06/404/001,110
XM-DAC-41122-Mauritania-2820/A0/06/404/002,110
XM-DAC-41122-Mauritania-2820/A0/06/404/003,110
XM-DAC-41122-Mauritania-2820/A0/07/882/001,110
XM-DAC-41122-Mauritania-2820/A0/07/884/001,110
XM-DAC-41122-Mauritania-2820/A0/07/884/002,110
XM-DAC-41122-Mauritania-2820/A0/07/884/003,110
XM-DAC-41122-Mauritania-2820/A0/07/884/004,110
XM-DAC-41122-Mexico-2850/A0/06/882/002,110
XM-DAC-41122-Moldova-5640/A0/05/501/010,110
XM-DAC-41122-Moldova-5640/A0/06/881/002,110
XM-DAC-41122-Moldova-5640/A0/06/881/005,110
XM-DAC-41122-Mongolia-2880/A0/05/100/103,110
XM-DAC-41122-Mongolia-2880/A0/05/100/104,110
XM-DAC-41122-Mongolia-2880/A0/05/200/201,110
XM-DAC-41122-Mongolia-2880/A0/05/200/204,110
XM-DAC-41122-Mongolia-2880/A0/05/300/301,110
XM-DAC-41122-Mongolia-2880/A0/05/300/303,110
XM-DAC-41122-Mongolia-2880/A0/05/300/305,110
XM-DAC-41122-Mongolia-2880/A0/06/200/202,110
XM-DAC-41122-Mongolia-2880/A0/06/400/401,110
XM-DAC-41122-Mongolia-2880/A0/06/400/402,110
XM-DAC-41122-Mongolia-2880/A0/06/400/403,110
XM-DAC-41122-Mongolia-2880/A0/06/400/404,110
XM-DAC-41122-Morocco-2910/A0/05/101/002,110
XM-DAC-41122-Morocco-2910/A0/05/201/001,110
XM-DAC-41122-Morocco-2910/A0/05/201/003,110
XM-DAC-41122-Morocco-2910/A0/05/401/004,110
XM-DAC-41122-Morocco-2910/A0/06/101/002,110
XM-DAC-41122-Myanmar-0600/A0/05/202/001,110
XM-DAC-41122-Myanmar-0600/A0/05/202/002,110
XM-DAC-41122-Myanmar-0600/A0/05/202/003,110
XM-DAC-41122-Myanmar-0600/A0/05/202/004,110
XM-DAC-41122-Myanmar-0600/A0/05/202/005,110
XM-DAC-41122-Myanmar-0600/A0/05/203/003,110
XM-DAC-41122-Namibia-6980/A0/06/881/002,110
XM-DAC-41122-Namibia-6980/A0/06/881/003,110
XM-DAC-41122-Namibia-6980/A0/06/881/004,110
XM-DAC-41122-Namibia-6980/A0/06/882/002,110
XM-DAC-41122-Namibia-6980/A0/06/883/004,110
XM-DAC-41122-Nepal-2970/A0/06/881/003,110
XM-DAC-41122-Nepal-2970/A0/06/883/004,110
XM-DAC-41122-Nepal-2970/A0/06/885/001,110
XM-DAC-41122-Nepal-2970/A0/06/885/002,110
XM-DAC-41122-Nepal-2970/A0/06/885/003,110
XM-DAC-41122-Nepal-2970/A0/07/883/001,110
XM-DAC-41122-Nepal-2970/A0/07/883/002,110
XM-DAC-41122-Nepal-2970/A0/07/883/003,110
XM-DAC-41122-Nepal-2970/A0/07/884/004,110
XM-DAC-41122-Nicaragua-3120/A0/06/882/001,110
XM-DAC-41122-Nicaragua-3120/A0/07/884/001,110
XM-DAC-41122-Nicaragua-3120/A0/07/884/002,110
XM-DAC-41122-Niger-3180/A0/07/883/001,110
XM-DAC-41122-Niger-3180/A0/07/883/002,110
XM-DAC-41122-Niger-3180/A0/07/883/003,110
XM-DAC-41122-Niger-3180/A0/07/884/001,110
XM-DAC-41122-Niger-3180/A0/07/884/003,110
XM-DAC-41122-Niger-3180/A0/08/883/001,110
XM-DAC-41122-Niger-3180/A0/08/883/002,110
XM-DAC-41122-Niger-3180/A0/08/883/003,110
XM-DAC-41122-Nigeria-3210/A0/06/002/001,110
XM-DAC-41122-Nigeria-3210/A0/06/002/002,110
XM-DAC-41122-Nigeria-3210/A0/06/002/003,110
XM-DAC-41122-Nigeria-3210/A0/06/002/004,110
XM-DAC-41122-Nigeria-3210/A0/06/005/002,110
XM-DAC-41122-Nigeria-3210/A0/06/005/003,110
XM-DAC-41122-Nigeria-3210/A0/07/002/002,110
XM-DAC-41122-Nigeria-3210/A0/07/002/003,110
XM-DAC-41122-Nigeria-3210/A0/07/002/004,110
XM-DAC-41122-Nigeria-3210/A0/07/002/005,110
XM-DAC-41122-Nigeria-3210/A0/07/002/006,110
XM-DAC-41122-Nigeria-3210/A0/07/004/002,110
XM-DAC-41122-Oman-6350/A0/07/881/001,110
XM-DAC-41122-Pakistan-3300/A0/06/005/002,110
XM-DAC-41122-Pakistan-3300/A0/06/005/003,110
XM-DAC-41122-Pakistan-3300/A0/06/005/004,110
XM-DAC-41122-Pakistan-3300/A0/07/005/001,110
XM-DAC-41122-Pakistan-3300/A0/07/005/002,110
XM-DAC-41122-Pakistan-3300/A0/07/005/003,110
"XM-DAC-41122-Palestine, State of-7050/PC/08/001/001",110
"XM-DAC-41122-Palestine, State of-7050/PC/08/003/002",110
"XM-DAC-41122-Palestine, State of-7050/PC/08/003/003",110
"XM-DAC-41122-Palestine, State of-7050/PC/08/004/001",110
"XM-DAC-41122-Palestine, State of-7050/PC/08/004/002",110
"XM-DAC-41122-Palestine, State of-7050/PC/09/001/002",110
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/001",110
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/002",110
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/003",110
"XM-DAC-41122-Palestine, State of-7050/PC/09/002/004",110
XM-DAC-41122-Papua New Guinea-6490/A0/05/003/004,110
XM-DAC-41122-Papua New Guinea-6490/A0/05/005/001,110
XM-DAC-41122-Papua New Guinea-6490/A0/05/005/002,110
XM-DAC-41122-Papua New Guinea-6490/A0/05/005/003,110
XM-DAC-41122-Papua New Guinea-6490/A0/05/005/004,110
XM-DAC-41122-Papua New Guinea-6490/A0/06/882/004,110
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/001,110
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/002,110
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/003,110
XM-DAC-41122-Papua New Guinea-6490/A0/06/884/004,110
XM-DAC-41122-Paraguay-3360/A0/06/883/003,110
XM-DAC-41122-Paraguay-3360/A0/07/881/003,110
XM-DAC-41122-Peru-3390/A0/05/003/002,110
XM-DAC-41122-Peru-3390/A0/05/003/003,110
XM-DAC-41122-Peru-3390/A0/05/005/003,110
XM-DAC-41122-Peru-3390/A0/06/005/002,110
XM-DAC-41122-Philippines-3420/A0/06/001/001,110
XM-DAC-41122-Philippines-3420/A0/06/001/002,110
XM-DAC-41122-Philippines-3420/A0/06/001/004,110
XM-DAC-41122-Philippines-3420/A0/06/001/005,110
XM-DAC-41122-Philippines-3420/A0/06/002/001,110
XM-DAC-41122-Philippines-3420/A0/06/002/002,110
XM-DAC-41122-Philippines-3420/A0/06/002/003,110
XM-DAC-41122-Philippines-3420/A0/06/002/004,110
XM-DAC-41122-Philippines-3420/A0/07/882/003,110
XM-DAC-41122-Philippines-3420/A0/07/882/004,110
XM-DAC-41122-Philippines-3420/A0/07/885/001,110
XM-DAC-41122-Philippines-3420/A0/07/885/002,110
XM-DAC-41122-Philippines-3420/A0/07/885/003,110
XM-DAC-41122-Rep of Uzbekistan-4630/A0/06/882/001,110
XM-DAC-41122-Republic of Cameroon-0690/A0/05/884/001,110
XM-DAC-41122-Republic of Cameroon-0690/A0/05/884/003,110
XM-DAC-41122-Republic of Cameroon-0690/A0/06/883/004,110
XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/001,110
XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/002,110
XM-DAC-41122-Republic of Kyrgyzstan-2450/A0/06/001/003,110
XM-DAC-41122-Republic of Kyrgyzstan-2450/A0/06/002/004,110
XM-DAC-41122-Republic of Kyrgyzstan-2450/A0/06/002/005,110
XM-DAC-41122-Republic of Kyrgyzstan-2450/A0/07/003/005,110
XM-DAC-41122-Republic of Kyrgyzstan-2450/A0/07/004/004,110
XM-DAC-41122-Republic of Montenegro-8950/A0/05/002/002,110
XM-DAC-41122-Republic of Mozambique-6890/A0/06/300/001,110
XM-DAC-41122-Republic of Mozambique-6890/A0/06/300/002,110
XM-DAC-41122-Republic of Mozambique-6890/A0/06/300/003,110
XM-DAC-41122-Republic of Mozambique-6890/A0/06/300/004,110
XM-DAC-41122-Republic of Mozambique-6890/A0/06/400/003,110
XM-DAC-41122-Republic of Mozambique-6890/A0/06/700/003,110
XM-DAC-41122-Rwanda-3750/A0/06/600/001,110
XM-DAC-41122-Rwanda-3750/A0/06/600/002,110
XM-DAC-41122-Rwanda-3750/A0/06/600/003,110
XM-DAC-41122-Rwanda-3750/A0/07/882/001,110
XM-DAC-41122-Rwanda-3750/A0/07/884/001,110
XM-DAC-41122-Rwanda-3750/A0/07/884/002,110
XM-DAC-41122-Sao Tome & Principe-6830/A0/05/001/002,110
XM-DAC-41122-Sao Tome & Principe-6830/A0/06/001/002,110
XM-DAC-41122-Sao Tome & Principe-6830/A0/06/001/003,110
XM-DAC-41122-Sao Tome & Principe-6830/A0/06/001/004,110
XM-DAC-41122-Saudi Arabia-3780/A0/07/003/002,110
XM-DAC-41122-Saudi Arabia-3780/A0/07/003/003,110
XM-DAC-41122-Senegal-3810/A0/05/801/003,110
XM-DAC-41122-Senegal-3810/A0/06/801/001,110
XM-DAC-41122-Senegal-3810/A0/06/801/003,110
XM-DAC-41122-Serbia-8970/A0/07/885/002,110
XM-DAC-41122-Sierra Leone-3900/A0/07/883/001,110
XM-DAC-41122-Sierra Leone-3900/A0/07/883/002,110
XM-DAC-41122-Sierra Leone-3900/A0/07/883/003,110
XM-DAC-41122-Sierra Leone-3900/A0/07/883/005,110
XM-DAC-41122-Sierra Leone-3900/A0/08/882/002,110
XM-DAC-41122-Sierra Leone-3900/A0/08/882/003,110
XM-DAC-41122-Sierra Leone-3900/A0/09/882/001,110
XM-DAC-41122-Sierra Leone-3900/A0/09/884/001,110
XM-DAC-41122-Sierra Leone-3900/A0/09/884/003,110
XM-DAC-41122-Somalia-3920/A0/07/003/001,110
XM-DAC-41122-Somalia-3920/A0/07/003/002,110
XM-DAC-41122-Somalia-3920/A0/07/003/003,110
XM-DAC-41122-Somalia-3920/A0/07/003/004,110
XM-DAC-41122-Somalia-3920/A0/08/003/001,110
XM-DAC-41122-Somalia-3920/A0/08/003/002,110
XM-DAC-41122-Somalia-3920/A0/08/003/003,110
XM-DAC-41122-Somalia-3920/A0/08/003/004,110
XM-DAC-41122-Somalia-3920/A0/08/004/001,110
XM-DAC-41122-South Africa-3930/A0/04/801/009,110
XM-DAC-41122-South Africa-3930/A0/05/881/001,110
XM-DAC-41122-South Africa-3930/A0/05/881/003,110
XM-DAC-41122-South Africa-3930/A0/05/882/002,110
XM-DAC-41122-South Sudan-4040/A0/03/003/001,110
XM-DAC-41122-South Sudan-4040/A0/03/003/003,110
XM-DAC-41122-South Sudan-4040/A0/03/003/004,110
XM-DAC-41122-South Sudan-4040/A0/04/003/001,110
XM-DAC-41122-South Sudan-4040/A0/04/003/002,110
XM-DAC-41122-South Sudan-4040/A0/04/003/003,110
XM-DAC-41122-South Sudan-4040/A0/04/003/004,110
XM-DAC-41122-South Sudan-4040/A0/04/003/005,110
XM-DAC-41122-Sri Lanka-0780/A0/06/881/001,110
XM-DAC-41122-Sri Lanka-0780/A0/06/881/004,110
XM-DAC-41122-Sri Lanka-0780/A0/06/882/001,110
XM-DAC-41122-Sri Lanka-0780/A0/06/883/001,110
XM-DAC-41122-Sudan-4020/A0/07/882/001,110
XM-DAC-41122-Sudan-4020/A0/07/882/002,110
XM-DAC-41122-Sudan-4020/A0/07/882/003,110
XM-DAC-41122-Sudan-4020/A0/07/883/002,110
XM-DAC-41122-Sudan-4020/A0/07/883/003,110
XM-DAC-41122-Sudan-4020/A0/07/883/004,110
XM-DAC-41122-Syria-4140/A0/05/200/201,110
XM-DAC-41122-Syria-4140/A0/05/200/203,110
XM-DAC-41122-Syria-4140/A0/05/200/204,110
XM-DAC-41122-Syria-4140/A0/05/200/205,110
XM-DAC-41122-Syria-4140/A0/05/300/302,110
XM-DAC-41122-Syria-4140/A0/06/400/002,110
XM-DAC-41122-Syria-4140/A0/06/400/004,110
XM-DAC-41122-Syria-4140/A0/06/400/005,110
XM-DAC-41122-Syria-4140/PC/08/004/001,110
XM-DAC-41122-Tajikistan-4150/A0/05/881/002,110
XM-DAC-41122-Tajikistan-4150/A0/05/882/002,110
XM-DAC-41122-Tajikistan-4150/A0/05/882/003,110
XM-DAC-41122-Tajikistan-4150/A0/06/881/004,110
XM-DAC-41122-Tajikistan-4150/A0/06/881/005,110
XM-DAC-41122-Tajikistan-4150/A0/06/881/006,110
XM-DAC-41122-Tajikistan-4150/A0/06/882/002,110
XM-DAC-41122-Thailand-4200/A0/06/002/002,110
XM-DAC-41122-Thailand-4200/A0/07/882/003,110
XM-DAC-41122-Timor-Leste-7060/A0/07/881/003,110
XM-DAC-41122-Timor-Leste-7060/A0/07/882/003,110
XM-DAC-41122-Timor-Leste-7060/A0/08/881/003,110
XM-DAC-41122-Timor-Leste-7060/A0/08/881/005,110
XM-DAC-41122-Timor-Leste-7060/A0/08/882/002,110
XM-DAC-41122-Timor-Leste-7060/A0/08/882/004,110
XM-DAC-41122-Togo-4230/A0/06/621/003,110
XM-DAC-41122-Togo-4230/A0/06/621/006,110
XM-DAC-41122-Togo-4230/A0/06/625/002,110
XM-DAC-41122-Togo-4230/A0/07/731/004,110
XM-DAC-41122-Togo-4230/A0/07/732/003,110
XM-DAC-41122-Tunisia-4320/A0/05/884/001,110
XM-DAC-41122-Tunisia-4320/A0/05/884/002,110
XM-DAC-41122-Turkiye-4350/A0/06/881/007,110
XM-DAC-41122-Turkmenistan-4360/A0/05/882/004,110
XM-DAC-41122-Turkmenistan-4360/A0/06/884/002,110
XM-DAC-41122-Uganda-4380/A0/05/111/004,110
XM-DAC-41122-Uganda-4380/A0/06/211/005,110
XM-DAC-41122-Uganda-4380/A0/06/212/002,110
XM-DAC-41122-Ukraine-4410/A0/05/885/001,110
XM-DAC-41122-Ukraine-4410/A0/05/885/002,110
XM-DAC-41122-Ukraine-4410/A0/05/885/003,110
XM-DAC-41122-Ukraine-4410/A0/05/887/002,110
XM-DAC-41122-Ukraine-4410/A0/05/888/002,110
XM-DAC-41122-Ukraine-4410/A0/05/889/002,110
XM-DAC-41122-Ukraine-4410/A0/05/890/002,110
XM-DAC-41122-Ukraine-4410/A0/05/891/002,110
XM-DAC-41122-Ukraine-4410/A0/06/884/001,110
XM-DAC-41122-Ukraine-4410/A0/06/884/002,110
XM-DAC-41122-Ukraine-4410/A0/06/884/003,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/001,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/002,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/003,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/004,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/004/001,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/004/002,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/004/003,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/004/004,110
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/005/003,110
XM-DAC-41122-Uruguay-4620/A0/06/882/004,110
XM-DAC-41122-Venezuela-4710/A0/05/901/008,110
XM-DAC-41122-Venezuela-4710/A0/05/901/010,110
XM-DAC-41122-Venezuela-4710/A0/05/901/013,110
XM-DAC-41122-Venezuela-4710/A0/05/905/002,110
XM-DAC-41122-Venezuela-4710/A0/05/905/003,110
XM-DAC-41122-Venezuela-4710/A0/05/905/004,110
XM-DAC-41122-Venezuela-4710/A0/06/902/001,110
XM-DAC-41122-Venezuela-4710/A0/06/904/001,110
XM-DAC-41122-Venezuela-4710/A0/06/904/002,110
XM-DAC-41122-Venezuela-4710/A0/06/904/003,110
XM-DAC-41122-Venezuela-4710/A0/06/904/004,110
XM-DAC-41122-Vietnam-5200/A0/05/881/003,110
XM-DAC-41122-Vietnam-5200/A0/05/881/004,110
XM-DAC-41122-Vietnam-5200/A0/05/881/007,110
XM-DAC-41122-Vietnam-5200/A0/05/884/003,110
XM-DAC-41122-Vietnam-5200/A0/06/881/003,110
XM-DAC-41122-Vietnam-5200/A0/06/881/004,110
XM-DAC-41122-Vietnam-5200/A0/06/881/006,110
XM-DAC-41122-Vietnam-5200/A0/06/882/004,110
XM-DAC-41122-Yemen-4920/A0/06/020/001,110
XM-DAC-41122-Yemen-4920/A0/06/020/002,110
XM-DAC-41122-Yemen-4920/A0/06/020/003,110
XM-DAC-41122-Yemen-4920/A0/07/003/001,110
XM-DAC-41122-Yemen-4920/A0/07/003/002,110
XM-DAC-41122-Yemen-4920/A0/07/003/003,110
XM-DAC-41122-Yemen-4920/A0/07/003/004,110
XM-DAC-41122-Yemen-4920/A0/07/004/003,110
